Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
10587,0.7,Ideal,G,SI1,61.9,58.0,5.66,5.69,3.51,2567
18714,0.55,Premium,E,VS2,61.5,56.0,5.28,5.25,3.24,1881
9939,1.07,Premium,I,SI1,61.2,58.0,6.62,6.55,4.03,4126
10852,1.11,Ideal,E,VVS2,62.9,55.0,6.56,6.62,4.14,11074
22219,1.51,Very Good,G,VS1,62.5,58.0,7.23,7.27,4.53,13686
23285,0.41,Ideal,F,IF,61.9,56.0,4.78,4.81,2.97,1439
14232,0.39,Very Good,G,VS1,,58.0,4.63,4.69,2.92,798
15024,0.74,Ideal,E,SI2,61.7,57.0,5.78,5.82,3.58,2501
10081,0.52,Ideal,G,VVS1,60.7,55.0,5.19,5.29,3.18,2065
23376,0.41,Ideal,F,VVS1,62.3,57.0,4.73,4.77,2.96,1295
14436,0.97,Ideal,H,SI2,61.6,55.0,6.37,6.32,3.91,3694
15588,0.3,Premium,E,VS2,62.5,58.0,4.31,4.26,2.68,844
17183,0.42,Premium,G,VVS1,60.2,59.0,4.82,4.84,2.91,1179
26288,0.9,Good,I,SI2,62.2,59.0,6.07,6.11,3.79,2800
15816,0.24,Ideal,H,VVS2,62.5,54.0,3.95,3.98,2.48,442
13237,0.52,Ideal,I,VS2,61.9,58.0,5.14,5.17,3.19,1232
20730,0.25,Ideal,F,VVS1,60.9,57.0,4.06,4.09,2.48,575
8676,0.32,Ideal,E,SI2,61.3,56.0,4.42,4.45,2.72,427
5931,0.41,Ideal,H,IF,61.8,55.0,4.76,4.79,2.95,1187
16095,0.73,Premium,E,SI2,60.8,60.0,5.87,5.78,3.54,2409
9303,1.6,Ideal,J,VS1,62.0,53.0,7.57,7.56,4.69,10011
25036,0.37,Very Good,G,VS1,58.3,62.0,4.72,4.75,2.76,696
24424,1.5,Fair,H,VS1,61.7,60.0,7.37,7.27,4.52,11007
9376,0.3,Ideal,H,SI1,62.9,57.0,4.27,4.22,2.67,554
23675,1.52,Premium,G,VS2,62.0,58.0,7.33,7.39,4.56,13483
3358,0.54,Ideal,D,SI1,60.7,56.0,5.27,5.3,3.21,1662
19307,1.21,Premium,H,SI1,62.4,56.0,6.83,6.79,4.25,6566
6373,0.9,Premium,I,SI2,,59.0,6.11,6.07,3.79,2826
8642,0.6,Good,E,VVS2,64.2,55.0,5.31,5.34,3.42,2511
24172,0.41,Ideal,I,VVS1,61.0,56.0,4.79,4.82,2.93,875
12765,0.4,Good,D,SI2,63.4,59.0,4.67,4.7,2.97,622
6086,0.31,Ideal,D,VS2,62.2,56.0,4.32,4.36,2.7,734
2623,0.27,Very Good,H,VVS2,62.5,55.0,4.12,4.16,2.59,504
15600,0.91,Premium,G,SI2,60.4,61.0,6.28,6.21,3.77,3376
19660,1.57,Very Good,H,VS1,62.8,60.0,7.36,7.44,4.65,11605
20090,0.9,Very Good,I,SI2,60.9,63.0,6.21,6.13,3.76,2704
19885,0.34,Premium,G,VS2,60.3,58.0,4.53,4.49,2.72,765
10524,1.83,Premium,J,SI1,60.4,58.0,7.96,7.94,4.8,10709
20296,0.33,Premium,I,SI1,61.3,59.0,4.51,4.46,2.75,572
21577,0.31,Good,D,SI2,63.7,58.0,4.27,4.3,2.73,462
894,1.0,Premium,H,SI1,62.2,60.0,6.45,6.34,3.98,4469
5290,0.33,Premium,I,VVS2,61.4,58.0,4.45,4.48,2.74,579
15428,0.32,Ideal,H,SI1,61.5,55.0,4.41,4.43,2.72,434
13902,0.55,Ideal,G,VS2,60.1,55.0,5.33,5.37,3.22,1634
1360,0.3,Ideal,F,VVS1,61.6,55.0,4.33,4.37,2.68,814
25111,0.33,Ideal,F,VVS1,61.8,57.0,4.44,4.46,2.75,955
25674,0.26,Very Good,D,VS1,63.3,57.0,4.03,4.06,2.56,420
22444,0.36,Ideal,D,VS1,62.8,55.0,4.55,4.52,2.85,1018
18636,0.71,Ideal,G,SI1,61.6,56.0,5.73,5.76,3.54,2649
7393,0.7,Very Good,G,VVS2,59.3,62.0,5.78,5.82,3.44,2905
15834,0.31,Ideal,F,IF,61.1,55.0,4.41,4.43,2.7,901
4079,0.76,Good,E,VS2,63.2,56.0,5.82,5.86,3.69,3249
12971,0.37,Premium,D,SI1,61.9,59.0,4.62,4.65,2.87,681
3062,1.27,Ideal,G,VS2,62.0,58.0,6.89,6.95,4.29,8915
1098,0.23,Very Good,F,VVS2,62.9,57.0,3.9,3.95,2.47,505
9953,0.24,Very Good,E,VVS1,60.7,60.0,4.01,4.06,2.45,485
25205,0.7,Good,E,VS2,61.5,61.0,5.64,5.74,3.5,2473
19163,1.16,Fair,H,SI2,68.2,55.0,6.47,6.37,4.38,3118
8401,1.51,Premium,E,VS2,62.2,59.0,7.31,7.36,4.56,14171
429,1.02,Fair,D,SI1,70.6,57.0,6.08,6.01,4.27,4398
26,1.5,Premium,H,SI2,61.4,62.0,7.4,7.25,4.49,7187
11051,1.22,Ideal,I,SI2,60.7,57.0,6.92,6.88,4.19,4714
13823,0.9,Ideal,G,VVS2,61.6,56.0,6.2,6.23,3.83,6302
2693,1.2,Premium,I,SI1,61.4,57.0,6.87,6.8,4.2,5098
5242,0.39,Very Good,I,VS1,63.1,58.0,4.68,4.61,2.93,921
936,1.51,Ideal,I,VS2,62.6,56.0,7.27,7.32,4.57,9069
15599,1.22,Premium,H,VS2,61.4,62.0,6.92,6.76,4.22,5944
15814,0.3,Very Good,I,IF,63.3,56.0,4.26,4.21,2.68,810
8240,0.9,Very Good,D,SI2,63.0,58.0,6.12,6.16,3.87,3534
19085,1.52,Ideal,F,SI2,61.8,58.0,7.38,7.4,4.57,10316
14299,0.76,Ideal,E,SI2,61.5,57.0,5.83,5.87,3.6,2680
3018,1.01,Very Good,E,VS2,61.7,56.0,6.41,6.45,3.97,5777
6885,0.54,Ideal,G,VS2,61.7,55.0,5.22,5.26,3.23,1401
10596,0.75,Fair,F,VS1,55.8,70.0,6.09,5.98,3.37,2859
19249,0.9,Good,D,SI1,63.2,62.0,6.06,6.13,3.85,4068
15363,0.91,Very Good,H,VS2,63.5,57.0,6.12,6.16,3.9,4012
21104,1.2,Very Good,I,SI2,60.3,57.0,6.88,6.95,4.17,4514
26194,0.71,Very Good,I,VVS1,63.4,57.0,5.71,5.67,3.61,2572
16939,0.4,Very Good,E,SI1,,58.0,4.67,4.65,2.96,882
3080,1.39,Ideal,E,VS2,60.8,57.0,7.24,7.21,4.39,11726
23872,0.7,Very Good,D,SI1,63.7,59.0,5.59,5.65,3.58,2210
3602,0.37,Ideal,F,VS2,61.4,56.0,4.63,4.59,2.83,957
4802,1.62,Ideal,F,VS2,61.2,57.0,7.52,7.58,4.62,18281
4426,1.53,Ideal,D,SI1,61.2,56.0,7.48,7.45,4.57,13714
10701,0.7,Ideal,E,VS2,61.7,56.0,5.74,5.71,3.53,2979
23006,0.9,Good,G,SI2,63.3,59.0,6.07,6.12,3.86,3162
23148,0.7,Very Good,G,VS1,62.5,58.0,5.63,5.69,3.54,2437
8761,0.6,Ideal,G,VVS2,61.6,55.0,5.44,5.47,3.36,2413
26880,0.51,Very Good,E,SI1,,58.0,5.1,5.13,3.12,1343
1409,0.43,Ideal,G,VVS1,60.5,57.0,4.86,4.92,2.96,1207
23792,0.3,Premium,H,VS2,61.1,59.0,4.37,4.3,2.65,608
12745,0.33,Ideal,I,VVS2,62.4,57.0,4.44,4.41,2.76,743
23451,0.72,Very Good,G,SI2,60.6,57.0,5.79,5.86,3.53,2114
12340,0.51,Very Good,E,VVS1,59.7,59.0,5.19,5.2,3.1,2369
16366,2.01,Premium,F,SI2,61.3,61.0,8.02,7.96,4.9,17746
12328,0.85,Ideal,F,VS2,62.4,57.0,6.13,6.01,3.79,3641
26586,0.73,Ideal,E,VS1,62.3,56.0,5.8,5.75,3.6,3311
11199,0.74,Very Good,H,VVS2,60.5,60.0,5.79,5.81,3.51,2921
3139,1.11,Very Good,H,SI2,61.5,59.0,6.56,6.61,4.05,4029
4330,0.65,Premium,G,SI1,61.9,58.0,5.54,5.51,3.42,1612
22875,0.43,Premium,G,IF,61.4,59.0,4.79,4.85,2.96,1433
1418,1.44,Very Good,D,VS2,,56.0,7.15,7.12,4.5,10967
15553,0.51,Premium,G,VS2,62.9,58.0,5.11,5.06,3.2,1546
6316,1.39,Premium,F,SI1,62.1,58.0,7.16,7.1,4.43,8631
15862,0.57,Premium,G,VVS2,60.2,60.0,5.44,5.36,3.25,2059
9755,0.6,Ideal,G,VS1,60.2,57.0,5.49,5.54,3.32,2109
12910,1.5,Very Good,D,SI1,63.5,57.0,7.23,7.28,4.61,11352
5361,0.31,Good,D,SI1,63.8,57.0,4.29,4.33,2.75,533
13101,1.64,Fair,E,SI2,63.1,60.0,7.58,7.5,4.75,8954
15947,0.32,Very Good,G,SI2,62.4,59.0,4.35,4.4,2.73,421
203,0.72,Ideal,G,SI2,61.5,55.0,5.79,5.82,3.57,2420
21562,1.61,Ideal,I,SI1,62.7,55.0,7.48,7.54,4.71,9439
10206,0.76,Premium,D,VS1,60.6,58.0,5.95,5.89,3.59,3894
18951,2.01,Ideal,G,SI2,61.7,57.0,8.13,8.1,5.01,18259
26479,0.95,Very Good,G,SI2,62.6,58.0,6.17,6.23,3.88,4194
16483,1.51,Premium,I,SI2,62.6,59.0,7.28,7.31,4.57,7162
15098,1.5,Premium,E,SI1,60.0,58.0,7.5,7.47,4.49,11795
7297,1.21,Good,J,IF,62.1,60.0,6.81,6.87,4.25,6299
781,1.21,Very Good,H,SI1,60.2,58.0,6.89,6.93,4.16,6229
7181,2.1,Premium,I,SI1,59.9,61.0,8.34,8.26,4.97,15615
7188,0.51,Premium,G,VVS1,62.4,58.0,5.09,5.13,3.19,1925
6209,0.32,Ideal,F,VS2,61.6,55.0,4.43,4.4,2.72,828
14141,0.28,Very Good,D,VVS1,60.4,59.0,4.23,4.25,2.56,642
21697,0.51,Good,D,VS2,63.7,57.0,5.05,5.0,3.2,1665
25370,0.5,Ideal,H,IF,62.4,54.0,5.1,5.13,3.19,1844
5701,0.56,Premium,I,VVS1,62.4,56.0,5.28,5.24,3.28,1698
12785,0.9,Very Good,E,SI2,59.9,57.0,6.25,6.34,3.77,4288
14467,0.41,Ideal,E,SI1,62.1,54.0,4.76,4.81,2.97,755
8668,1.0,Premium,H,VVS2,61.4,59.0,6.49,6.45,3.97,5914
6349,0.92,Fair,H,VS1,56.0,60.0,6.53,6.51,3.65,3924
20237,2.0,Very Good,H,SI2,,56.0,7.98,8.09,5.03,15446
22751,0.5,Ideal,D,VS1,63.0,57.0,5.06,5.0,3.17,1571
5329,1.02,Very Good,D,SI2,62.7,59.0,6.36,6.44,4.01,4712
20981,0.31,Ideal,E,VVS2,59.7,61.0,4.4,4.41,2.63,755
13751,0.54,Premium,E,VS2,60.7,56.0,5.32,5.29,3.22,1760
10603,1.52,Premium,D,SI2,61.4,54.0,7.51,7.43,4.59,10308
12327,1.81,Fair,J,SI1,56.2,62.0,8.14,8.09,4.56,8362
9646,0.36,Ideal,E,SI1,61.6,56.0,4.56,4.59,2.82,631
2370,0.71,Very Good,J,VVS2,61.1,58.0,5.7,5.75,3.5,2226
11366,0.32,Ideal,G,IF,61.3,54.0,4.41,4.47,2.72,918
3895,0.41,Premium,E,VVS2,60.9,60.0,4.81,4.82,2.93,1187
13188,0.7,Ideal,H,SI1,61.5,55.0,5.73,5.79,3.54,2815
15661,0.81,Ideal,E,SI1,60.3,56.0,6.05,6.13,3.67,3413
24161,0.71,Premium,G,VS1,62.4,61.0,5.7,5.65,3.54,2803
11775,0.54,Premium,D,SI1,60.0,58.0,5.26,5.3,3.17,1551
2563,1.02,Very Good,F,VS2,62.8,57.0,6.36,6.41,4.01,6911
10945,1.0,Very Good,E,SI2,59.5,63.0,6.41,6.47,3.83,4004
17555,1.0,Fair,G,SI2,64.6,67.0,6.25,6.19,4.02,3142
24429,0.44,Ideal,H,SI1,61.6,56.0,4.87,4.93,3.02,911
15293,0.5,Very Good,H,SI1,63.1,55.0,5.09,5.02,3.19,984
4325,0.23,Very Good,F,VVS2,61.3,60.0,3.98,4.01,2.45,465
11630,1.75,Ideal,G,VS2,,57.0,7.76,7.72,4.76,17343
9747,1.2,Very Good,H,SI2,62.0,58.0,6.73,6.79,4.19,5352
11561,0.8,Ideal,I,VS1,62.6,54.0,5.92,5.96,3.72,2842
23311,0.37,Ideal,F,VVS2,61.1,56.0,4.62,4.65,2.83,987
10776,2.12,Premium,H,SI2,,59.0,8.26,8.21,5.06,13307
6025,2.14,Very Good,D,SI2,60.3,60.0,8.31,8.43,5.05,18526
25046,0.54,Premium,G,SI1,61.1,57.0,5.27,5.21,3.2,1241
9687,0.38,Ideal,D,VS1,62.2,57.0,4.66,4.63,2.89,1140
24520,0.36,Good,E,SI2,63.7,54.0,4.55,4.52,2.89,648
529,1.0,Premium,H,VS2,61.3,61.0,6.44,6.38,3.93,5096
8493,1.03,Premium,H,VS1,62.5,59.0,6.47,6.43,4.03,5624
14747,0.41,Ideal,F,VVS2,61.2,56.0,4.78,4.82,2.94,1323
6006,0.7,Ideal,E,VS1,62.3,54.0,5.67,5.71,3.54,3345
3068,1.03,Ideal,F,VVS1,61.3,54.0,6.56,6.62,4.04,9881
3646,1.07,Premium,G,I1,62.3,60.0,6.55,6.51,4.07,3547
9321,0.75,Very Good,F,VS1,57.9,62.0,5.96,6.0,3.46,3268
26926,0.9,Fair,F,VS1,66.2,55.0,6.11,5.97,4.0,4183
8884,0.4,Ideal,D,VVS1,62.8,57.0,4.65,4.68,2.93,1279
19732,0.3,Good,J,VS1,63.4,57.0,4.23,4.26,2.69,394
1609,0.72,Ideal,F,SI2,62.1,57.0,5.72,5.75,3.56,2241
11580,0.33,Good,G,IF,57.9,60.0,4.55,4.57,2.64,984
9079,1.5,Good,J,VS2,59.6,60.0,7.31,7.38,4.38,7368
1557,0.31,Ideal,D,VS2,62.7,57.0,4.3,4.34,2.71,734
23999,1.57,Ideal,I,SI1,62.0,59.0,7.41,7.45,4.61,9095
1276,2.22,Very Good,I,SI2,63.2,57.0,8.28,8.23,5.22,16547
1486,1.52,Good,E,VS1,64.0,55.0,7.27,7.19,4.63,15792
13411,1.03,Very Good,F,SI2,61.8,59.0,6.43,6.48,3.99,4414
161,0.97,Ideal,G,SI2,62.7,57.0,6.31,6.28,3.95,4101
5820,0.3,Ideal,H,VS1,62.9,57.0,4.29,4.26,2.69,675
13445,0.32,Ideal,E,VS2,62.2,55.0,4.37,4.38,2.72,702
15795,0.4,Good,D,SI2,63.8,54.0,4.73,4.7,3.01,798
7549,0.57,Premium,E,SI2,61.2,57.0,5.35,5.31,3.26,1414
24087,0.33,Ideal,D,VS2,62.1,56.0,4.44,4.48,2.77,781
19797,0.6,Very Good,D,VS2,63.7,56.0,5.34,5.36,3.41,2010
5768,0.54,Ideal,H,VVS2,61.8,56.0,5.25,5.27,3.25,1696
15012,0.38,Ideal,F,IF,60.7,57.0,4.69,4.73,2.86,1212
1913,2.02,Fair,H,SI1,66.3,57.0,7.71,7.79,5.14,13502
17250,0.7,Ideal,E,SI1,62.6,57.0,5.64,5.67,3.54,2656
2657,1.05,Very Good,H,SI1,63.2,59.0,6.39,6.46,4.06,5072
10965,1.05,Premium,G,VS1,61.6,58.0,6.48,6.51,4.0,6936
13558,0.31,Ideal,F,VS1,60.6,56.0,4.42,4.39,2.67,872
833,1.12,Premium,H,SI1,62.4,56.0,6.74,6.63,4.17,4994
26756,0.52,Very Good,F,VVS2,61.5,57.0,5.18,5.22,3.19,2079
24972,0.91,Very Good,J,VS2,62.6,55.0,6.17,6.19,3.87,3299
17136,1.61,Premium,D,SI2,61.3,58.0,7.56,7.49,4.61,10278
13386,0.55,Premium,D,VVS2,61.2,57.0,5.3,5.26,3.23,2366
26373,0.32,Very Good,G,VS1,62.5,60.0,4.29,4.35,2.7,645
20596,0.29,Ideal,E,VVS2,62.0,55.0,4.27,4.25,2.64,858
12917,0.32,Ideal,G,IF,61.1,57.0,4.41,4.43,2.7,918
7927,0.32,Premium,D,SI1,63.0,58.0,4.4,4.36,2.76,756
18717,0.33,Ideal,F,VVS2,61.7,55.0,4.46,4.49,2.76,761
3788,1.01,Very Good,G,VS2,63.1,60.0,6.36,6.31,4.0,6108
4735,0.57,Ideal,E,VS1,60.8,54.8,5.36,5.4,3.27,2061
25817,2.0,Premium,F,SI1,58.8,61.0,8.29,8.23,4.86,17172
9571,0.72,Very Good,E,SI1,63.3,56.0,5.67,5.71,3.6,3183
3191,1.01,Good,F,VS2,60.1,60.0,6.46,6.51,3.9,5902
11661,1.02,Premium,G,VVS1,63.0,58.0,6.43,6.4,4.04,7797
8905,0.31,Ideal,E,VS1,61.8,56.0,4.34,4.37,2.69,734
15629,0.73,Premium,G,VS2,60.3,57.0,5.88,5.82,3.53,2581
16219,0.3,Premium,F,VVS2,61.4,59.0,4.36,4.31,2.66,945
212,0.41,Ideal,G,VS1,61.9,57.0,4.81,4.76,2.96,961
12204,1.2,Fair,G,SI2,65.5,59.0,6.73,6.53,4.34,4044
2697,0.83,Premium,F,SI1,62.0,59.0,6.04,5.99,3.73,3198
891,0.41,Premium,G,SI1,61.4,60.0,4.75,4.82,2.94,719
23690,1.5,Premium,F,SI1,61.4,59.0,7.34,7.31,4.5,11588
5232,0.3,Ideal,D,VS1,61.8,56.0,4.34,4.3,2.67,848
9213,0.3,Ideal,G,VS2,62.3,56.0,4.27,4.3,2.67,526
6816,0.32,Ideal,F,VS2,61.9,56.0,4.39,4.37,2.71,828
24939,0.27,Ideal,E,VVS1,62.0,56.0,4.19,4.16,2.59,752
24620,0.91,Fair,E,SI2,64.5,60.0,6.04,5.96,3.87,3119
16824,0.6,Ideal,G,VVS2,62.0,57.0,5.41,5.46,3.37,2347
12762,0.35,Ideal,G,VS1,60.6,56.0,4.57,4.6,2.78,706
22865,0.31,Ideal,H,VS1,61.7,57.0,4.38,4.34,2.69,698
962,1.51,Ideal,H,VS2,62.5,56.0,7.37,7.33,4.57,11133
11013,1.03,Premium,I,VS1,60.4,59.0,6.51,6.57,3.95,5012
26523,1.5,Very Good,E,VS2,61.9,57.0,7.31,7.38,4.55,11939
19577,1.03,Ideal,F,SI2,61.6,55.0,6.46,6.49,3.99,4683
6095,1.55,Premium,J,VS1,,58.0,7.39,7.42,4.56,7733
12087,0.33,Ideal,H,SI1,60.6,56.0,4.46,4.49,2.72,564
19094,0.58,Premium,E,SI1,58.5,55.0,5.52,5.39,3.19,1407
23663,0.7,Good,E,SI2,61.0,64.0,5.63,5.69,3.45,2116
2787,1.11,Very Good,G,VS2,,56.0,6.62,6.54,4.18,4834
22504,0.81,Premium,J,VS2,60.6,60.0,6.04,6.0,3.65,2129
13182,1.7,Ideal,I,VS1,62.2,55.0,7.63,7.67,4.76,12622
19781,0.4,Very Good,E,SI1,63.2,56.0,4.69,4.65,2.95,882
1851,1.59,Very Good,I,SI2,61.6,57.0,7.51,7.56,4.64,7835
8922,0.52,Ideal,G,VS1,61.8,55.0,5.17,5.21,3.21,1689
20496,2.07,Ideal,H,SI2,63.5,53.0,8.12,8.09,5.14,18198
17402,0.71,Premium,H,SI1,62.4,59.0,5.65,5.6,3.51,2112
14786,1.02,Good,H,SI1,63.9,55.0,6.37,6.4,4.08,4476
11007,0.42,Very Good,I,SI1,61.2,60.0,4.78,4.82,2.94,626
20685,1.16,Premium,F,SI2,62.1,59.0,6.76,6.71,4.18,5164
10479,0.73,Ideal,E,SI2,62.1,57.0,5.75,5.71,3.56,2155
13780,0.33,Ideal,H,VVS1,62.2,55.0,4.44,4.4,2.75,965
10226,1.52,Premium,G,SI2,60.9,57.0,7.5,7.44,4.55,8299
3119,0.4,Premium,E,VS1,61.2,59.0,4.76,4.72,2.9,1125
1770,0.38,Ideal,D,VVS2,61.3,56.0,4.63,4.73,2.87,1200
8145,0.33,Ideal,G,VS1,62.1,55.0,4.46,4.43,2.76,854
16000,0.42,Ideal,I,VVS1,62.0,55.0,4.8,4.88,3.0,884
18560,0.32,Good,D,SI1,63.1,57.0,4.37,4.38,2.76,589
9126,2.01,Very Good,J,VS2,60.8,58.0,8.08,8.16,4.94,12968
16563,0.45,Ideal,D,VS1,62.3,56.0,4.88,4.91,3.05,1330
26333,1.01,Very Good,H,SI1,58.5,56.0,6.6,6.69,3.89,4619
7367,0.31,Premium,I,VS2,60.8,58.0,4.37,4.34,2.65,558
5279,1.19,Premium,I,SI2,61.6,56.0,6.87,6.83,4.22,4558
6037,0.59,Ideal,I,SI1,61.7,55.0,5.41,5.39,3.33,1352
12061,0.73,Ideal,E,SI1,60.1,56.0,5.91,5.87,3.54,2661
18295,0.54,Ideal,G,SI2,62.3,58.0,5.17,5.2,3.23,1133
12605,0.91,Ideal,F,VS2,62.8,57.0,6.18,6.2,3.89,5214
24052,0.51,Very Good,E,VVS2,62.8,57.0,5.06,5.1,3.19,2146
20632,1.2,Good,I,SI1,63.5,60.7,6.71,6.75,4.27,5280
10331,0.52,Very Good,D,VS1,62.6,59.0,5.03,5.13,3.18,1860
23218,0.37,Good,D,SI1,63.7,55.0,4.59,4.55,2.91,874
6901,0.32,Premium,E,VVS1,60.5,58.0,4.47,4.42,2.69,1020
25171,0.7,Premium,G,VS1,62.6,58.0,5.64,5.61,3.52,2648
8796,0.3,Very Good,J,VS2,61.6,61.0,4.28,4.33,2.65,368
19371,0.34,Ideal,E,SI1,63.0,55.0,4.47,4.42,2.8,765
17090,0.54,Very Good,D,VS2,61.7,58.0,5.16,5.24,3.21,1892
23682,0.5,Good,D,SI2,63.7,60.0,5.09,5.02,3.22,979
5104,0.7,Premium,F,SI1,61.0,59.0,5.75,5.69,3.49,2423
2880,0.4,Ideal,E,VS2,62.9,55.0,4.73,4.72,2.97,975
21980,0.82,Ideal,F,SI1,61.7,56.0,6.01,6.06,3.72,3810
9821,1.09,Very Good,H,SI1,61.7,59.0,6.53,6.59,4.05,4849
10954,1.24,Ideal,H,VS1,63.0,55.0,6.84,6.81,4.3,5055
8999,0.32,Very Good,J,SI1,63.2,56.0,4.36,4.31,2.74,480
11379,0.71,Premium,H,VS1,61.2,57.0,5.83,5.77,3.55,2572
21573,2.0,Good,I,VS2,63.3,56.0,7.98,8.03,5.07,16544
361,1.02,Very Good,F,SI2,58.7,63.0,6.49,6.46,3.8,3875
24712,1.51,Ideal,I,SI1,62.4,59.0,7.27,7.34,4.56,8752
8089,0.9,Good,D,SI2,60.3,64.0,6.1,6.14,3.69,3534
11883,0.73,Ideal,G,VVS2,61.0,56.0,5.82,5.86,3.56,3783
2081,1.02,Good,D,SI2,57.5,62.0,6.62,6.6,3.8,3909
19840,0.56,Ideal,D,VVS2,61.7,58.0,5.26,5.3,3.26,2612
7835,1.01,Good,D,VS2,62.5,62.0,6.26,6.34,3.94,6563
22880,0.34,Premium,E,SI2,61.5,58.0,4.49,4.52,2.77,477
19653,2.03,Good,G,SI2,62.7,65.0,8.17,7.92,5.06,13621
18286,0.33,Ideal,I,IF,61.6,55.0,4.46,4.47,2.75,694
968,0.9,Ideal,G,VS2,62.7,56.0,6.25,6.15,3.89,4133
4031,1.5,Ideal,J,VS2,60.0,57.0,7.45,7.36,4.44,7503
24118,0.51,Ideal,D,SI1,62.4,57.0,5.09,5.13,3.19,1569
26965,0.51,Premium,E,VS2,61.7,58.0,5.12,5.15,3.17,1656
11039,0.4,Premium,J,VS1,63.0,58.0,4.7,4.66,2.95,810
6808,0.34,Ideal,E,VS1,62.0,56.0,4.52,4.48,2.79,1033
987,0.3,Very Good,G,VVS1,62.5,56.0,4.25,4.29,2.67,753
2340,1.03,Ideal,D,SI1,62.2,56.0,6.48,6.45,4.02,6299
8810,0.68,Premium,G,VS2,61.7,57.0,5.67,5.65,3.49,2040
5665,1.23,Premium,J,VS2,61.9,55.0,6.94,6.88,4.28,5504
24221,0.32,Ideal,I,VS2,61.3,56.0,4.43,4.38,2.7,576
24358,1.28,Premium,H,SI1,62.7,58.0,6.88,6.94,4.33,6580
22348,0.34,Very Good,D,VS2,60.0,59.0,4.5,4.56,2.72,730
12660,1.11,Ideal,G,VS2,61.2,56.0,6.65,6.68,4.08,6857
5624,0.54,Ideal,D,VS2,61.6,55.0,5.25,5.27,3.24,2307
5537,1.14,Ideal,F,VVS1,60.1,60.0,6.79,6.83,4.09,11226
14507,0.74,Good,H,VS2,63.0,57.0,5.72,5.77,3.62,2327
20101,1.0,Good,F,VS2,64.2,58.0,6.32,6.26,4.04,5606
1275,0.53,Ideal,D,VS2,61.4,55.0,5.21,5.24,3.21,1585
3873,1.01,Good,D,SI2,57.6,62.0,6.56,6.66,3.81,4260
11153,0.43,Premium,D,SI2,62.6,58.0,4.79,4.82,3.01,716
39,1.26,Ideal,J,SI1,62.0,56.0,6.9,6.93,4.29,5301
11016,0.56,Very Good,D,VS1,60.8,60.0,5.32,5.34,3.24,2188
22535,2.01,Premium,J,SI1,59.8,57.0,8.17,8.13,4.87,10412
8565,1.27,Premium,I,SI1,60.9,59.0,6.94,6.99,4.24,5588
4600,0.32,Very Good,I,VS2,61.1,57.0,4.39,4.42,2.69,449
196,0.71,Ideal,E,VS2,62.0,55.0,5.72,5.77,3.56,3421
18298,0.3,Ideal,H,VVS2,62.5,54.0,4.3,4.3,2.7,567
12463,1.09,Ideal,J,SI1,61.4,55.0,6.61,6.67,4.08,4565
18483,1.54,Premium,E,SI2,59.9,60.0,7.49,7.38,4.46,8408
17409,0.54,Good,G,VS2,63.6,56.0,5.14,5.17,3.28,1422
3467,0.41,Very Good,F,IF,63.3,56.0,4.69,4.75,2.99,1255
6137,1.04,Premium,H,VS2,60.4,59.0,6.66,6.51,3.98,5777
22073,1.25,Premium,G,VVS1,58.2,61.0,7.1,7.05,4.12,8281
15042,0.31,Premium,F,VS2,62.0,58.0,4.31,4.37,2.69,625
5949,0.46,Premium,E,VS1,61.7,59.0,4.93,4.96,3.05,1372
3089,0.34,Premium,G,VS2,61.6,58.0,4.45,4.51,2.76,596
9951,0.33,Very Good,H,IF,61.7,55.0,4.45,4.48,2.75,795
16451,0.4,Ideal,E,VS2,62.4,55.0,4.74,4.71,2.95,975
23847,0.35,Very Good,H,VVS1,60.1,62.0,4.52,4.57,2.73,745
21066,1.02,Very Good,H,SI1,61.6,58.0,6.49,6.54,4.01,4727
18026,1.51,Good,I,SI1,63.8,57.0,7.21,7.18,4.59,6046
19798,0.54,Very Good,G,SI1,63.2,58.0,5.15,5.16,3.26,1392
24850,0.32,Good,I,SI1,63.9,55.0,4.34,4.36,2.78,432
4728,0.33,Ideal,G,SI2,61.2,56.0,4.48,4.51,2.75,463
11034,0.41,Ideal,J,VS2,62.2,54.4,4.72,4.75,2.95,637
1556,0.34,Ideal,F,VS2,62.1,56.0,4.47,4.45,2.77,880
17013,1.51,Premium,G,SI2,62.8,56.0,7.3,7.22,4.56,8794
1310,1.02,Premium,F,SI2,62.7,59.0,6.38,6.45,4.02,4151
7131,1.04,Premium,I,SI2,61.3,59.0,6.5,6.46,3.97,4141
10777,0.23,Very Good,E,VVS2,61.8,59.0,3.92,3.95,2.43,465
16102,1.11,Ideal,G,IF,61.2,54.0,6.71,6.73,4.11,10053
20704,1.54,Ideal,F,VS2,61.9,57.0,7.42,7.35,4.57,12978
6472,0.32,Premium,H,VVS1,60.9,58.0,4.4,4.43,2.69,730
26002,0.91,Ideal,D,VS2,,57.0,6.26,6.32,3.83,6444
6049,0.51,Very Good,G,SI2,63.2,57.0,5.07,5.03,3.19,1100
26302,0.52,Good,F,VS2,63.6,56.0,5.12,5.07,3.24,1605
13528,1.2,Very Good,H,SI2,58.8,61.0,6.94,6.98,4.09,5211
8699,0.54,Very Good,E,VS2,,58.0,5.21,5.13,3.26,1760
